,close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume,macd,macd_signal,macd_hist,macd_EMA50,macd_signal_s1,macd_s1,macd_hist_s1,macd_hist_s2,macd_hist_s3,EMA9,EMA9_s1,EMA5,EMA10,EMA50,EMA50_s1,EMA100,EMA200,EMA300,MA200,MA5,MA5_s1,MA10,MA300,MA10_s1,MA50,CCI,CCI_s1,Money_flow_index14,Mean_Center_MFI,EMA50_Mean_Center_MFI,upperband,middleband,lowerband,stochrsi_K,stochrsi_D,stochrsi_K_s1,stochrsi_D_s1,stochrsi_K_EMA50,stochrsi_K_EMA50_s1,Volume_s1,volume_pct,Volume_pct_s1,VWAP,VWAP_s1,High_s1,Low_s1,Open_s1,Close_s1,High_s2,Low_s2,Open_s2,Close_s2,macd_buy_signal,macd_sell_signal,CCI_buy_signal,CCI_sell_signal,MFI_buy_signal,MFI_sell_signal,VWAP_buy_signal,VWAP_sell_signal,RSI_buy_signal,RSI_sell_signal,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,pattern_score,Buy_Signal,Sell_Signal
120,338.4,2024-11-07 11:15:00,NFO,14-NOV-2024,342.0,336.1,342.0,669325,Options,Call,NIFTY,24000.0,4250,-1.7753421525439421,1.2055591050655612,-1.381616951660132,-3.179550777828365,1.5509634610054297,-1.5027778471029478,-1.371624785863274,-1.340727445006514,-1.219750379448102,341.4418479223937,342.202309902994,340.08275482755903,341.81209493543724,347.80890465299206,348.19612627425107,359.4226585029087,371.5827015437775,376.7301006884587,,340.69,340.52,339.31000000000006,,341.28000000000003,339.59700000000004,-75.46379413524828,-64.53681607685691,52.333954881523596,8.322674302123062,18.915449371516715,368.84580235826684,348.89249999999976,328.9391976417327,0.31138189145911854,0.30493840509828357,0.34028639703861097,0.2984949187374486,0.5632397632981959,0.5737748569233303,4475.0,0.0006247959425615636,0.0009031614451657,371.5432834944825,371.66161553951287,344.0,338.45,339.9,342.0,343.0,339.2,339.5,340.05,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
121,339.2,2024-11-07 11:16:00,NFO,14-NOV-2024,341.1,338.1,338.25,669325,Options,Call,NIFTY,24000.0,4475,-1.9048402020769686,0.866370824528705,-1.3567527412646683,-3.1280996116415625,1.2055591050655612,-1.7753421525439421,-1.381616951660132,-1.371624785863274,-1.340727445006514,340.99347833791427,341.4418479223937,339.7885032183727,341.33716858352847,347.46871782630086,347.80890465299206,358.9839770835608,371.1255103469344,376.28209702404826,,339.83000000000004,340.69,338.79,,339.31000000000006,339.564,-64.19236483822992,-75.46379413524828,55.78378099377236,11.664495823414285,18.623114406627106,367.275204352064,347.77749999999975,328.2797956479355,0.3212635167861968,0.31310096094224016,0.31138189145911854,0.30493840509828357,0.553533471504546,0.5632397632981959,4250.0,0.0008441716160295812,0.0006247959425615636,371.4217047629173,371.5432834944825,342.0,336.1,342.0,338.4,344.0,338.45,339.9,342.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
122,336.1,2024-11-07 11:17:00,NFO,14-NOV-2024,339.5,334.55,339.5,669325,Options,Call,NIFTY,24000.0,5425,-2.2318846545364295,0.5316928416224448,-1.3387116243165684,-3.091967126957884,0.866370824528705,-1.9048402020769686,-1.3567527412646683,-1.381616951660132,-1.371624785863274,340.01478267033025,340.99347833791427,338.5590021455818,340.3849561137779,347.01960980672516,347.46871782630086,358.4885015672615,370.6330595764918,375.8049613143049,,339.15,339.83000000000004,338.635,,338.79,339.722,-76.52735260899733,-64.19236483822992,50.492074188602416,6.314854572623936,18.127431015051368,366.5296839764675,346.78249999999974,327.035316023532,0.27257279050867356,0.29283687572545686,0.3212635167861968,0.31310096094224016,0.5422735124222184,0.553533471504546,4475.0,0.0017157612832445705,0.0008441716160295812,371.2637246809321,371.4217047629173,341.1,338.1,338.25,339.2,342.0,336.1,342.0,338.4,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,,
123,328.0,2024-11-07 11:18:00,NFO,14-NOV-2024,337.3,328.0,337.3,674200,Options,Call,NIFTY,24000.0,10250,-3.108835326354722,0.18024804641887626,-1.4057789328699353,-3.0926464501440667,0.5316928416224448,-2.2318846545364295,-1.3387116243165684,-1.3567527412646683,-1.381616951660132,337.61182613626187,340.01478267033025,335.03933476372123,338.13314591123765,346.26847860994786,347.01960980672516,357.8295944141412,370.03610159493485,375.24026242696925,,336.73999999999995,339.15,338.15999999999997,,338.635,339.744,-107.22837924022043,-76.52735260899733,49.07414222062055,4.852806184780434,17.593394101919134,366.2015808135706,345.3649999999997,324.52841918642883,0.13628639525433678,0.21456163548989682,0.27257279050867356,0.29283687572545686,0.5260169104299708,0.5422735124222184,5425.0,0.004571039353482215,0.0017157612832445705,370.9315252743563,371.2637246809321,339.5,334.55,339.5,336.1,341.1,338.1,338.25,339.2,,,,,,,,,,,0,0,0,0,-100,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-500,,
124,315.45,2024-11-07 11:19:00,NFO,14-NOV-2024,328.0,315.45,328.0,674200,Options,Call,NIFTY,24000.0,11525,-4.761616219359325,-0.2294927025589734,-1.6389627960462412,-3.1597889475825083,0.18024804641887626,-3.108835326354722,-1.4057789328699353,-1.3387116243165684,-1.3567527412646683,333.1794609090061,337.61182613626187,328.50955650914744,334.00893756368725,345.05171781672345,346.26847860994786,356.9153554767221,369.2748588911049,374.5376177684493,,331.42999999999995,336.73999999999995,335.975,,338.15999999999997,339.504,-175.84793096993482,-107.22837924022043,35.82237714136757,-8.32396819005762,16.55179745346893,366.1165451962106,343.0199999999997,319.9234548037888,0.06814319762716839,0.1413524165585326,0.13628639525433678,0.21456163548989682,0.5076977972656825,0.5260169104299708,10250.0,0.004891883701289658,0.004571039353482215,370.4600965335218,370.9315252743563,337.3,328.0,337.3,328.0,339.5,334.55,339.5,336.1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,-100,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-400,,
125,317.85,2024-11-07 11:20:00,NFO,14-NOV-2024,321.6,314.75,316.75,674200,Options,Call,NIFTY,24000.0,11375,-5.810813600267636,-0.7006437714512744,-1.884604114903326,-3.266331363515418,-0.2294927025589734,-4.761616219359325,-1.6389627960462412,-1.4057789328699353,-1.3387116243165684,330.1135687272029,333.1794609090061,324.9563710060983,331.0709489157134,343.9780377204225,345.05171781672345,356.0741029167922,368.5605559848673,373.87481995606043,,327.32,331.42999999999995,334.005,,335.975,339.43699999999995,-179.8755987521911,-175.84793096993482,37.04351694667308,-7.039971496391466,15.60458648601936,365.22667827808857,340.9449999999997,316.66332172191085,0.10776691068812287,0.12455966362332774,0.06814319762716839,0.1413524165585326,0.491709609355149,0.5076977972656825,11525.0,0.0046434390733099806,0.004891883701289658,369.9703240483396,370.4600965335218,328.0,315.45,328.0,315.45,337.3,328.0,337.3,328.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,200,,
126,316.75,2024-11-07 11:21:00,NFO,14-NOV-2024,318.85,313.4,318.6,680475,Options,Call,NIFTY,24000.0,14625,-6.654363530036051,-1.22553246272368,-2.0995546363265825,-3.402361062391358,-0.7006437714512744,-5.810813600267636,-1.884604114903326,-1.6389627960462412,-1.4057789328699353,327.440854981761,330.1135687272029,322.22091400406555,328.4671400219251,342.9035931137483,343.9780377204225,355.2287429579134,367.84371997635367,373.21026473085766,,322.83000000000004,327.32,331.33000000000004,,334.005,339.296,-177.13159818222252,-179.8755987521911,36.580828866223484,-7.436846773535436,14.680335127528854,363.69818651123427,338.8074999999997,313.9168134887652,0.11209239077933825,0.11832602720133299,0.10776691068812287,0.12455966362332774,0.4765450593131384,0.491709609355149,11375.0,0.005522311882343179,0.0046434390733099806,369.32954300419055,369.9703240483396,321.6,314.75,316.75,317.85,328.0,315.45,328.0,315.45,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
127,318.25,2024-11-07 11:22:00,NFO,14-NOV-2024,322.4,315.0,317.0,680475,Options,Call,NIFTY,24000.0,15925,-7.11977314988269,-1.7834319949608002,-2.231598026049622,-3.551476055943598,-1.22553246272368,-6.654363530036051,-2.0995546363265825,-1.884604114903326,-1.6389627960462412,325.602683985408,327.440854981761,320.8972760027104,326.6094781997439,341.9309771328027,342.9035931137483,354.4351471384544,367.1602112248657,372.57406453780277,,319.26000000000005,322.83000000000004,329.20500000000004,,331.33000000000004,339.125,-141.14448152267863,-177.13159818222252,48.17281388820726,4.119006611505306,14.25707260366278,361.4654633479047,336.78749999999974,312.1095366520948,0.1635641323159555,0.14094507975864426,0.11209239077933825,0.11832602720133299,0.4640515619188743,0.4765450593131384,14625.0,0.005654785946612634,0.005522311882343179,368.6818671553369,369.32954300419055,318.85,313.4,318.6,316.75,321.6,314.75,316.75,317.85,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,,
128,317.15,2024-11-07 11:23:00,NFO,14-NOV-2024,319.1,311.75,318.25,680475,Options,Call,NIFTY,24000.0,10950,-7.491022588225405,-2.356151346842695,-2.290877325470582,-3.7093598302823643,-1.7834319949608002,-7.11977314988269,-2.231598026049622,-2.0995546363265825,-1.884604114903326,323.9121471883259,325.602683985408,319.6481840018069,324.88957307250786,340.95356596726026,341.9309771328027,353.6363008143869,366.473593383891,371.93564369589006,,317.09000000000003,319.26000000000005,326.91499999999996,,329.20500000000004,339.03200000000004,-138.30575158054327,-141.14448152267863,33.1834700021617,-10.776627470449391,13.254669125106451,358.8288511871851,334.7474999999997,310.66614881281436,0.17148709407022647,0.15621608691443536,0.1635641323159555,0.14094507975864426,0.45238123725550855,0.4640515619188743,15925.0,0.003904511499126715,0.005654785946612634,368.21750094559354,368.6818671553369,322.4,315.0,317.0,318.25,318.85,313.4,318.6,316.75,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
129,321.4,2024-11-07 11:24:00,NFO,14-NOV-2024,325.0,317.15,317.15,684775,Options,Call,NIFTY,24000.0,17100,-7.35748841498139,-2.912888997813525,-2.2269505385373014,-3.8554387867569107,-2.356151346842695,-7.491022588225405,-2.290877325470582,-2.231598026049622,-2.0995546363265825,323.4097177506606,323.9121471883259,320.23212266787124,324.2551052411398,340.1825088211603,340.95356596726026,352.94674703629454,365.857083078709,371.35635542009334,,318.28000000000003,317.09000000000003,324.85499999999996,,326.91499999999996,339.032,-87.82456078973316,-138.30575158054327,40.35874072380961,-3.57057592188864,12.581506286938607,355.919639396576,333.0674999999997,310.21536060342345,0.31842497547404924,0.2373205311942423,0.17148709407022647,0.15621608691443536,0.44704135436383957,0.45238123725550855,10950.0,0.00564069969675049,0.003904511499126715,367.58420615904316,368.21750094559354,319.1,311.75,318.25,317.15,322.4,315.0,317.0,318.25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
130,322.7,2024-11-07 11:25:00,NFO,14-NOV-2024,325.05,320.6,321.4,684775,Options,Call,NIFTY,24000.0,2725,-7.065317898451383,-3.4282965111160664,-2.06163000117013,-3.983863147113542,-2.912888997813525,-7.35748841498139,-2.2269505385373014,-2.290877325470582,-2.231598026049622,323.26777420052844,323.4097177506606,321.05474844524747,323.97235883365875,339.49326964734706,340.1825088211603,352.3007772045983,365.2689787577371,370.80128394049586,,319.25,318.28000000000003,323.28499999999997,,324.85499999999996,338.88,-66.56458295802476,-87.82456078973316,36.291887112338394,-7.572705554263585,11.775793757798027,351.4434791273748,331.2974999999997,311.15152087262453,0.44429787251564506,0.3408092018549437,0.31842497547404924,0.2373205311942423,0.44693206199958335,0.44704135436383957,17100.0,-0.0020121611546148888,0.00564069969675049,367.4885930701995,367.58420615904316,325.0,317.15,317.15,321.4,319.1,311.75,318.25,317.15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
131,326.95,2024-11-07 11:26:00,NFO,14-NOV-2024,326.95,319.6,322.25,684775,Options,Call,NIFTY,24000.0,3650,-6.416861591786017,-3.8743292498929156,-1.7841309136084562,-4.081128043686904,-3.4282965111160664,-7.065317898451383,-2.06163000117013,-2.2269505385373014,-2.290877325470582,324.0042193604229,323.26777420052844,323.0198322968317,324.5137481366316,338.9988607491956,339.49326964734706,351.76020940676096,364.74871650066916,370.3034003514086,,321.29,319.25,322.06,,323.28499999999997,338.778,-47.02782645439478,-66.56458295802476,39.82738671912711,-4.003279847075923,11.145467893772727,349.71905348807553,330.42499999999967,311.1309465119238,0.6442905116508363,0.49254985675289,0.44429787251564506,0.3408092018549437,0.4547893678996906,0.44693206199958335,2725.0,-0.0004762171693922332,-0.0020121611546148888,367.3624462596733,367.4885930701995,325.05,320.6,321.4,322.7,325.0,317.15,317.15,321.4,,,,,,,,,45.47893678996906,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,,
132,328.85,2024-11-07 11:27:00,NFO,14-NOV-2024,330.95,324.65,327.0,687275,Options,Call,NIFTY,24000.0,7000,-5.68411819947795,-4.232088458744362,-1.4310368022162887,-4.145162611258789,-3.8743292498929156,-6.416861591786017,-1.7841309136084562,-2.06163000117013,-2.2269505385373014,324.97337548833843,324.0042193604229,324.9632215312211,325.302157566337,338.59891074102376,338.9988607491956,351.2724252873275,364.26307585783184,369.83494824503765,,323.40999999999997,321.29,321.335,,322.06,338.71899999999994,-15.740954728705747,-47.02782645439478,44.908581212398595,1.0689320241439333,10.743235157617693,348.9992604379049,329.98499999999973,310.97073956209454,0.8023156569615821,0.647432756857236,0.6442905116508363,0.49254985675289,0.46861695949740173,0.4547893678996906,3650.0,0.0026717530336114394,-0.0004762171693922332,367.1471487988805,367.3624462596733,326.95,319.6,322.25,326.95,325.05,320.6,321.4,322.7,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,,
133,332.0,2024-11-07 11:28:00,NFO,14-NOV-2024,332.75,328.9,329.8,687275,Options,Call,NIFTY,24000.0,10150,-4.793973169043113,-4.486690293853303,-1.0184073137822216,-4.17106167511172,-4.232088458744362,-5.68411819947795,-1.4310368022162887,-1.7841309136084562,-2.06163000117013,326.3787003906709,324.97337548833843,327.3088143541474,326.5199470997328,338.33890855518274,338.59891074102376,350.86270381663707,363.8281744488409,369.4093687232986,,326.38,323.40999999999997,321.735,,321.335,338.69,9.402564454644644,-15.740954728705747,47.32213451493402,3.4537044562109287,10.452457570870557,348.94274874805643,329.9474999999997,310.952251251943,0.9011578284807911,0.7742952926690135,0.8023156569615821,0.647432756857236,0.48581730927734135,0.46861695949740173,7000.0,0.004220322386946895,0.0026717530336114394,366.8627800917891,367.1471487988805,330.95,324.65,327.0,328.85,326.95,319.6,322.25,326.95,,,9.402564454644644,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,,
134,329.9,2024-11-07 11:29:00,NFO,14-NOV-2024,333.0,328.55,332.45,687275,Options,Call,NIFTY,24000.0,1650,-4.209455288570837,-4.643257494704237,-0.6262687818883008,-4.1725931869093165,-4.486690293853303,-4.793973169043113,-1.0184073137822216,-1.4310368022162887,-1.7841309136084562,327.0829603125367,326.3787003906709,328.1725429027649,327.13450217250966,338.00647056261965,338.33890855518274,350.41769651880463,363.3724363349506,368.96699140438324,,328.08,326.38,323.17999999999995,,321.735,338.716,5.835215660965643,9.402564454644644,48.35582291371259,4.450610946342053,10.213206656560727,348.2713619605603,329.5774999999997,310.8836380394391,0.898830778602586,0.8365630356357998,0.9011578284807911,0.7742952926690135,0.5022321050463188,0.48581730927734135,10150.0,-0.003705045124834407,0.004220322386946895,366.8169093290193,366.8627800917891,332.75,328.9,329.8,332.0,330.95,324.65,327.0,328.85,-4.209455288570837,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,329.9,
135,336.45,2024-11-07 11:30:00,NFO,14-NOV-2024,336.85,329.0,329.9,688225,Options,Call,NIFTY,24000.0,8375,-3.181021561265595,-4.692565628481159,-0.1972325176510642,-4.133066282461374,-4.643257494704237,-4.209455288570837,-0.6262687818883008,-1.0184073137822216,-1.4310368022162887,328.9563682500295,327.0829603125367,330.93169526850994,328.82822905023755,337.94516666704595,338.00647056261965,350.12160530114994,363.01205727507806,368.60455602398065,,330.83000000000004,328.08,325.03999999999996,,323.17999999999995,338.79,37.16157160337629,5.835215660965643,49.919534207389574,5.965425311238384,10.043987360876685,348.1284795496112,329.5224999999997,310.9165204503882,0.949415389301293,0.8929892124685463,0.898830778602586,0.8365630356357998,0.5199955608033342,0.5022321050463188,1650.0,0.005078757085485774,-0.003705045124834407,366.599649342697,366.8169093290193,333.0,328.55,332.45,329.9,332.75,328.9,329.8,332.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,,
136,335.2,2024-11-07 11:31:00,NFO,14-NOV-2024,336.7,332.65,334.75,688225,Options,Call,NIFTY,24000.0,8900,-2.4387327827641343,-4.642882485206331,0.19873258734413946,-4.065568947225798,-4.692565628481159,-3.181021561265595,-0.1972325176510642,-0.6262687818883008,-1.0184073137822216,330.20509460002364,328.9563682500295,332.3544635123399,329.98673285928663,337.83706268038344,337.94516666704595,349.8057339057328,362.6410445467582,368.23389635027195,,332.48,330.83000000000004,326.885,,325.03999999999996,338.86400000000003,47.80916188076867,37.16157160337629,55.46032163398702,11.413420699627487,10.098507735714367,346.79552631727483,329.1074999999997,311.4194736827245,0.9474912005420515,0.9202402065052989,0.949415389301293,0.8929892124685463,0.5369683542052278,0.5199955608033342,8375.0,0.0051438289014650125,0.005078757085485774,366.38364297253634,366.599649342697,336.85,329.0,329.9,336.45,333.0,328.55,332.45,329.9,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,-100,-100,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,300,,
137,332.8,2024-11-07 11:32:00,NFO,14-NOV-2024,338.0,331.9,336.8,688225,Options,Call,NIFTY,24000.0,7600,-2.020828665331237,-4.515015197920409,0.511469160829763,-3.984163008389599,-4.642882485206331,-2.4387327827641343,0.19873258734413946,-0.1972325176510642,-0.6262687818883008,330.7240756800189,330.20509460002364,332.5029756748933,330.49823597578046,337.6387369324249,337.83706268038344,349.4462355034048,362.2443099665628,367.84246144824533,,333.27000000000004,332.48,328.34,,326.885,338.939,47.15508504042988,47.80916188076867,56.57317717230161,12.426066028038534,10.191118069088006,345.9056104881883,328.7724999999997,311.6393895118111,0.8945441864656563,0.9073921964854776,0.9474912005420515,0.9202402065052989,0.5511582195567347,0.5369683542052278,8900.0,0.004257484061695394,0.0051438289014650125,366.20306836863887,366.38364297253634,336.7,332.65,334.75,335.2,336.85,329.0,329.9,336.45,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,,
138,331.0,2024-11-07 11:33:00,NFO,14-NOV-2024,332.1,330.0,331.9,694550,Options,Call,NIFTY,24000.0,5425,-1.8139712665980028,-4.333100466888642,0.7276589337541176,-3.8978140729602124,-4.515015197920409,-2.020828665331237,0.511469160829763,0.19873258734413946,-0.1972325176510642,330.7792605440151,330.7240756800189,332.00198378326223,330.5894657983659,337.3773891841656,337.6387369324249,349.0568061353362,361.83030379013553,367.4372501577699,,333.07,333.27000000000004,329.725,,328.34,338.848,24.48537122792109,47.15508504042988,59.200476529999655,14.933894231881524,10.379718533871234,344.6992673829044,328.31999999999965,311.9407326170949,0.8186640514541342,0.8630281239698059,0.8945441864656563,0.9073921964854776,0.5617688269061938,0.5511582195567347,7600.0,0.0026043923402617516,0.004257484061695394,366.05950814890093,366.20306836863887,338.0,331.9,336.8,332.8,336.7,332.65,334.75,335.2,,,,,,,,,,,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-100,,
139,334.0,2024-11-07 11:34:00,NFO,14-NOV-2024,335.45,330.9,330.9,694550,Options,Call,NIFTY,24000.0,4850,-1.3919152275152555,-4.107076816031492,0.9040946113817747,-3.7981649074233133,-4.333100466888642,-1.8139712665980028,0.7276589337541176,0.511469160829763,0.19873258734413946,331.4234084352121,330.7792605440151,332.6679891888415,331.20956292593615,337.24445133042855,337.3773891841656,348.7393487571367,361.46274834508705,367.07108530533924,,333.89,333.07,330.985,,329.725,338.88800000000003,53.709856035437205,24.48537122792109,66.44911044386079,22.007862569791932,10.841867165085924,343.3039006757253,327.9199999999997,312.53609932427406,0.8527302476765418,0.8578791858231738,0.8186640514541342,0.8630281239698059,0.57330461648849,0.5617688269061938,5425.0,0.0019889247349022423,0.0026043923402617516,365.93988327395465,366.05950814890093,332.1,330.0,331.9,331.0,338.0,331.9,336.8,332.8,,,,,,,,,,,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,
140,334.75,2024-11-07 11:35:00,NFO,14-NOV-2024,336.0,331.1,334.3,694550,Options,Call,NIFTY,24000.0,4175,-0.9855532000000835,-3.8456241130536495,1.0458108184962807,-3.686380546418781,-4.107076816031492,-1.3919152275152555,0.9040946113817747,0.7276589337541176,0.511469160829763,332.0887267481697,331.4234084352121,333.361992792561,331.85327875758446,337.1462811862749,337.24445133042855,348.4447752701822,361.111097726275,366.7186609986994,,333.55,333.89,332.18999999999994,,330.985,338.90200000000004,62.91813492671403,53.709856035437205,76.44920879012625,31.757898721400693,11.672714413282907,342.70061715521103,327.73749999999967,312.7743828447883,0.8854307566499388,0.8716549712365562,0.8527302476765418,0.8578791858231738,0.5856741898073259,0.57330461648849,4850.0,0.0012155736190326055,0.0019889247349022423,365.8387727349197,365.93988327395465,335.45,330.9,330.9,334.0,332.1,330.0,331.9,331.0,,,,,,,,,,,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,-100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,500,,
141,335.7,2024-11-07 11:36:00,NFO,14-NOV-2024,336.85,332.25,333.95,695750,Options,Call,NIFTY,24000.0,4000,-0.5801635408358266,-3.5557474139221172,1.1595068019873809,-3.5629923288956484,-3.8456241130536495,-0.9855532000000835,1.0458108184962807,0.9040946113817747,0.7276589337541176,332.8109813985357,332.0887267481697,334.141328528374,332.55268261984213,337.08937015498395,337.1462811862749,348.17674512543186,360.77765388657997,366.38187262679423,,333.65,333.55,333.065,,332.18999999999994,338.875,77.42816620265774,62.91813492671403,73.67451731509443,28.758531221203228,12.351069960863875,342.0599092513317,327.56249999999966,313.0650907486676,0.9262978290360558,0.8989764001363061,0.8854307566499388,0.8716549712365562,0.5991675292299348,0.5856741898073259,4175.0,0.0009655962012156471,0.0012155736190326055,365.74547263171627,365.8387727349197,336.0,331.1,334.3,334.75,335.45,330.9,330.9,334.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
